"student label","game score","coast","game scheduled","percent training sessions attended","overall fitness score","# extra strategy sessions attended","hours of sleep the night before game","early bird/night owl","previous competitive sports","# meals on day prior to game","university year"
936,25.35,"west coast","evening",0.5700000000000001,0.64,4,5,"night owl","table tennis",7,"sophomore"
937,8.85,"west coast","evening",0.03,0.47000000000000003,1,3,"night owl","football",3,"sophomore"
938,76.87,"west coast","evening",0.9,0.9400000000000001,9,12,"night owl","curling",3,"senior"
939,25.400000000000002,"west coast","evening",0.62,0.34,5,4,"early bird","martial arts",5,"frosh"
940,24.580000000000002,"west coast","evening",0.23,0.59,3,3,"night owl","football",2,"senior"
941,47.22,"west coast","evening",0.34,0.9,5,10,"night owl","martial arts",2,"senior"
942,51.94,"west coast","evening",0.7000000000000001,0.84,8,11,"early bird","table tennis",3,"junior"
943,62.79,"west coast","evening",0.61,0.93,4,7,"night owl","basketball",3,"junior"
944,41.7,"west coast","evening",0.85,0.08,9,4,"night owl","curling",7,"frosh"
945,64.54,"west coast","evening",0.9,0.87,4,10,"night owl","baseball",5,"senior"
946,67.34,"west coast","evening",0.88,0.96,4,6,"night owl","football",4,"senior"
947,49.,"west coast","evening",0.47000000000000003,0.9500000000000001,2,2,"night owl","frisbee",3,"senior"
948,43.160000000000004,"west coast","evening",0.9,0.39,8,2,"night owl","football",6,"frosh"
949,42.12,"west coast","evening",0.24,0.36,8,7,"night owl","frisbee",2,"sophomore"
950,13.05,"west coast","evening",0.42,0.15,5,10,"early bird","baseball",5,"junior"
951,22.51,"west coast","noon",0.54,0.5700000000000001,2,3,"night owl","curling",4,"senior"
952,23.6,"west coast","noon",0.56,0.59,5,2,"night owl","martial arts",3,"senior"
953,44.77,"west coast","noon",0.8300000000000001,0.72,9,12,"early bird","curling",6,"junior"
954,0.,"west coast","noon",0.01,0.53,1,5,"early bird","curling",1,"senior"
955,18.490000000000002,"west coast","noon",0.49,0.05,7,4,"night owl","gymnastics",3,"senior"
956,43.43,"west coast","noon",0.1,0.53,0,1,"night owl","curling",3,"junior"
957,40.7,"west coast","noon",0.76,0.66,5,5,"early bird","basketball",5,"frosh"
958,66.92,"west coast","noon",0.88,1.,4,11,"night owl","frisbee",5,"senior"
959,29.810000000000002,"west coast","noon",0.62,0.8,5,8,"night owl","table tennis",3,"senior"
960,0.,"west coast","noon",0.32,0.4,3,10,"night owl","curling",7,"frosh"
961,44.88,"west coast","evening",0.7000000000000001,0.58,7,9,"night owl","football",4,"junior"
962,58.050000000000004,"west coast","evening",0.87,0.78,8,8,"night owl","table tennis",4,"junior"
963,58.14,"west coast","evening",0.77,0.92,2,7,"night owl","basketball",6,"junior"
964,63.550000000000004,"west coast","evening",0.99,0.6,10,10,"night owl","curling",4,"sophomore"
965,24.62,"west coast","evening",0.04,0.21,1,4,"night owl","martial arts",3,"sophomore"
966,15.26,"west coast","evening",0.04,0.21,2,2,"early bird","table tennis",3,"sophomore"
967,78.34,"west coast","evening",0.73,0.99,5,8,"night owl","basketball",3,"sophomore"
968,19.54,"west coast","evening",0.02,0.34,1,2,"early bird","martial arts",1,"junior"
969,53.160000000000004,"west coast","evening",0.8200000000000001,0.58,8,10,"night owl","table tennis",5,"junior"
970,26.73,"west coast","evening",0.27,0.84,2,3,"night owl","frisbee",2,"junior"
971,77.03,"west coast","evening",0.71,0.87,8,5,"night owl","frisbee",3,"senior"
972,0.4,"west coast","evening",0.23,0.76,1,8,"night owl","table tennis",6,"frosh"
973,45.2,"west coast","evening",0.56,0.59,6,11,"night owl","martial arts",3,"sophomore"
974,53.870000000000005,"west coast","evening",0.68,0.89,4,7,"night owl","basketball",4,"sophomore"
975,51.72,"west coast","evening",0.68,0.86,3,8,"night owl","martial arts",6,"junior"
976,77.57000000000001,"west coast","evening",0.98,0.96,9,12,"night owl","football",5,"senior"
977,44.4,"west coast","evening",0.39,0.81,2,9,"night owl","frisbee",4,"sophomore"
978,15.33,"west coast","evening",0.13,0.26,1,4,"night owl","table tennis",5,"sophomore"
979,39.14,"west coast","evening",0.38,0.78,3,10,"night owl","football",3,"senior"
980,34.61,"west coast","evening",0.43,0.13,9,8,"early bird","baseball",3,"sophomore"
981,52.6,"west coast","evening",0.8200000000000001,0.6,4,8,"night owl","gymnastics",5,"sophomore"
982,44.08,"west coast","evening",0.61,0.77,6,11,"night owl","table tennis",4,"senior"
983,40.34,"west coast","evening",0.37,0.23,4,1,"night owl","football",4,"sophomore"
984,30.88,"west coast","evening",0.03,0.5,1,5,"night owl","martial arts",2,"sophomore"
985,65.09,"west coast","evening",0.91,0.62,9,8,"night owl","table tennis",3,"junior"
986,26.44,"west coast","evening",0.26,0.86,0,0,"night owl","basketball",5,"junior"
987,29.14,"west coast","evening",0.33,0.62,3,11,"night owl","table tennis",4,"sophomore"
988,44.02,"west coast","evening",0.32,0.66,7,11,"night owl","curling",3,"junior"
989,54.94,"west coast","evening",0.9,0.59,6,7,"night owl","martial arts",4,"sophomore"
990,38.06,"west coast","evening",0.63,0.61,7,4,"early bird","table tennis",3,"senior"
991,0.,"west coast","noon",0.,0.31,0,0,"night owl","frisbee",2,"sophomore"
992,44.31,"west coast","noon",0.76,0.71,5,11,"night owl","baseball",4,"junior"
993,44.68,"west coast","noon",0.51,0.54,7,1,"night owl","table tennis",2,"junior"
994,74.64,"west coast","noon",0.93,0.9,8,3,"night owl","basketball",3,"sophomore"
995,34.1,"west coast","noon",0.53,0.6900000000000001,5,1,"early bird","basketball",3,"sophomore"
996,44.65,"west coast","noon",0.35000000000000003,0.81,2,10,"night owl","martial arts",3,"junior"
997,35.94,"west coast","noon",0.31,0.49,6,5,"night owl","martial arts",3,"sophomore"
998,69.64,"west coast","noon",0.74,1.,6,10,"night owl","basketball",3,"senior"
999,35.59,"west coast","noon",0.73,0.09,9,9,"night owl","table tennis",6,"frosh"
1000,56.18,"west coast","noon",0.9400000000000001,0.29,9,12,"night owl","gymnastics",5,"senior"
