"student label","game score","coast","game scheduled","percent training sessions attended","overall fitness score","# extra strategy sessions attended","hours of sleep the night before game","early bird/night owl","previous competitive sports","# meals on day prior to game","university year"
965,15.82,"west coast","noon",0.01,0.53,8,3,"night owl","martial arts",3,"sophomore"
966,8.89,"west coast","noon",0.52,0.,7,1,"early bird","table tennis",3,"sophomore"
967,12.030000000000001,"west coast","noon",0.,0.84,6,3,"night owl","basketball",3,"sophomore"
968,24.,"west coast","noon",0.33,0.67,0,4,"early bird","martial arts",1,"junior"
969,60.72,"west coast","noon",1.,1.,5,8,"night owl","table tennis",5,"junior"
970,32.07,"west coast","noon",0.,1.,4,3,"night owl","frisbee",2,"junior"
971,80.96000000000001,"west coast","noon",1.,1.,8,5,"night owl","frisbee",3,"senior"
972,19.76,"west coast","noon",0.,0.67,0,12,"night owl","table tennis",6,"frosh"
973,52.17,"west coast","noon",0.93,0.48,7,10,"night owl","martial arts",3,"junior"
974,21.72,"west coast","noon",0.04,0.93,6,6,"night owl","basketball",4,"sophomore"
975,49.19,"west coast","noon",1.,0.72,2,8,"night owl","martial arts",6,"junior"
976,25.25,"west coast","noon",0.,1.,8,11,"night owl","football",5,"senior"
977,44.61,"west coast","noon",0.78,0.6900000000000001,1,9,"night owl","frisbee",4,"sophomore"
978,31.21,"west coast","noon",0.09,1.,8,8,"night owl","table tennis",5,"sophomore"
979,18.38,"west coast","noon",0.17,0.86,4,11,"night owl","football",3,"senior"
980,23.67,"west coast","noon",0.21,0.15,10,11,"early bird","baseball",3,"sophomore"
981,47.71,"west coast","noon",0.36,0.46,3,11,"night owl","gymnastics",5,"sophomore"
982,51.46,"west coast","noon",0.9400000000000001,0.28,9,9,"night owl","table tennis",4,"senior"
983,35.63,"west coast","noon",0.,0.,3,1,"night owl","football",4,"sophomore"
984,41.57,"west coast","noon",0.,1.,0,7,"night owl","martial arts",2,"sophomore"
985,49.51,"west coast","noon",1.,0.,9,8,"night owl","table tennis",3,"junior"
986,53.18,"west coast","noon",0.09,0.92,3,0,"night owl","basketball",5,"junior"
987,45.76,"west coast","noon",0.07,1.,1,7,"night owl","table tennis",4,"sophomore"
988,68.56,"west coast","noon",0.9400000000000001,0.87,9,12,"night owl","curling",3,"junior"
989,50.03,"west coast","noon",0.56,0.22,9,3,"night owl","martial arts",4,"sophomore"
990,43.660000000000004,"west coast","noon",1.,0.,9,10,"early bird","table tennis",3,"senior"
991,49.57,"west coast","noon",0.07,0.65,0,5,"night owl","frisbee",2,"sophomore"
992,33.39,"west coast","noon",0.,0.88,9,12,"night owl","baseball",4,"senior"
993,50.03,"west coast","noon",0.47000000000000003,0.01,10,1,"night owl","table tennis",2,"junior"
994,53.370000000000005,"west coast","noon",1.,0.6,7,0,"night owl","basketball",3,"sophomore"
995,58.61,"west coast","noon",1.,0.5,8,3,"early bird","basketball",3,"sophomore"
996,37.09,"west coast","noon",0.,0.86,2,9,"night owl","martial arts",3,"senior"
997,15.52,"west coast","noon",0.,0.81,7,6,"night owl","martial arts",3,"sophomore"
998,60.09,"west coast","noon",0.72,0.84,7,8,"night owl","basketball",3,"senior"
999,38.22,"west coast","noon",0.24,0.21,10,12,"night owl","table tennis",6,"frosh"
1000,42.09,"west coast","noon",1.,0.33,8,10,"night owl","gymnastics",5,"senior"
