"student label","game score","coast","game scheduled","percent training sessions attended","overall fitness score","# extra strategy sessions attended","hours of sleep the night before game","early bird/night owl","previous competitive sports","# meals on day prior to game","university year"
963,46.32,"west coast","noon",0.,1.,2,10,"night owl","basketball",6,"junior"
964,40.660000000000004,"west coast","noon",0.,0.2,7,12,"night owl","curling",4,"senior"
965,50.38,"west coast","noon",0.24,0.74,9,4,"night owl","martial arts",3,"sophomore"
966,39.050000000000004,"west coast","noon",0.61,0.,7,4,"early bird","table tennis",3,"sophomore"
967,38.42,"west coast","noon",0.09,0.88,6,1,"night owl","basketball",3,"sophomore"
968,51.39,"west coast","noon",0.06,0.76,0,1,"early bird","martial arts",1,"junior"
969,68.08,"west coast","noon",0.9,1.,6,6,"night owl","table tennis",5,"junior"
970,27.95,"west coast","noon",0.07,0.8300000000000001,1,2,"night owl","frisbee",2,"junior"
971,46.82,"west coast","noon",0.78,0.86,5,4,"night owl","frisbee",3,"senior"
972,29.14,"west coast","noon",0.55,1.,0,12,"night owl","table tennis",6,"frosh"
973,37.19,"west coast","noon",0.62,0.45,8,9,"night owl","martial arts",3,"senior"
974,27.11,"west coast","noon",0.06,0.9400000000000001,9,4,"night owl","basketball",4,"sophomore"
975,54.64,"west coast","noon",1.,0.89,4,9,"night owl","martial arts",6,"junior"
976,11.93,"west coast","noon",0.06,0.97,7,10,"night owl","football",5,"senior"
977,44.97,"west coast","noon",1.,0.84,0,9,"night owl","frisbee",4,"sophomore"
978,12.56,"west coast","noon",0.05,1.,5,9,"night owl","table tennis",5,"sophomore"
979,20.490000000000002,"west coast","noon",0.35000000000000003,0.84,5,12,"night owl","football",3,"senior"
980,16.8,"west coast","noon",0.09,0.21,10,11,"early bird","baseball",3,"sophomore"
981,18.830000000000002,"west coast","noon",0.,0.,1,8,"night owl","gymnastics",5,"sophomore"
982,59.57,"west coast","noon",0.88,0.5,10,8,"night owl","table tennis",4,"senior"
983,0.,"west coast","noon",0.09,0.,4,3,"night owl","football",4,"junior"
984,41.800000000000004,"west coast","noon",0.,0.89,1,4,"night owl","martial arts",2,"sophomore"
985,54.69,"west coast","noon",0.9500000000000001,0.26,10,7,"night owl","table tennis",3,"junior"
986,16.54,"west coast","noon",0.,0.8200000000000001,2,0,"night owl","basketball",5,"junior"
987,41.7,"west coast","noon",0.,0.98,0,10,"night owl","table tennis",4,"sophomore"
988,78.2,"west coast","noon",0.87,1.,10,10,"night owl","curling",3,"junior"
989,51.19,"west coast","noon",0.93,0.22,9,4,"night owl","martial arts",4,"sophomore"
990,57.120000000000005,"west coast","noon",0.93,0.6,8,8,"early bird","table tennis",3,"senior"
991,18.21,"west coast","noon",0.,0.8300000000000001,1,4,"night owl","frisbee",2,"sophomore"
992,27.61,"west coast","noon",0.08,0.64,10,12,"night owl","baseball",4,"senior"
993,19.61,"west coast","noon",0.,0.,8,0,"night owl","table tennis",2,"junior"
994,48.97,"west coast","noon",0.5700000000000001,0.51,9,0,"night owl","basketball",3,"sophomore"
995,42.84,"west coast","noon",0.81,0.,10,5,"early bird","basketball",3,"sophomore"
996,24.93,"west coast","noon",0.,1.,1,5,"night owl","martial arts",3,"senior"
997,25.69,"west coast","noon",0.,0.97,5,4,"night owl","martial arts",3,"sophomore"
998,25.2,"west coast","noon",0.12,0.7000000000000001,7,11,"night owl","basketball",3,"senior"
999,15.42,"west coast","noon",0.44,0.03,9,12,"night owl","table tennis",6,"frosh"
1000,55.28,"west coast","noon",1.,0.72,8,12,"night owl","gymnastics",5,"senior"
